,Name,Province,Date,ALNUS,ALTERNARIA,ARTEMISA,BETULA,CAREX,CASTANEA,CUPRESACEA,FRAXINUS,GRAMINEAS,MERCURIALIS,MORUS,OLEA,PALMACEAS,PINUS,PLANTAGO,PLATANUS,POPULUS,AMARANTACEAS,QUERCUS,RUMEX,ULMUS,URTICACEAS
739,Macarena-Hospital,Sevilla,2012-04-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
740,Macarena-Hospital,Sevilla,2012-04-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
741,Macarena-Hospital,Sevilla,2012-04-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
742,Macarena-Hospital,Sevilla,2012-04-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
743,Macarena-Hospital,Sevilla,2012-04-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744,Macarena-Hospital,Sevilla,2012-04-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745,Macarena-Hospital,Sevilla,2012-05-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
746,Macarena-Hospital,Sevilla,2012-05-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
747,Macarena-Hospital,Sevilla,2012-05-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0
748,Macarena-Hospital,Sevilla,2012-05-04,0,0,0,0,0,0,0,0,2,0,0,41,0,13,0,3,0,0,3,0,0,2
749,Macarena-Hospital,Sevilla,2012-05-05,0,0,0,0,0,0,0,0,4,0,1,60,0,31,3,4,0,5,9,0,0,0
750,Macarena-Hospital,Sevilla,2012-05-06,0,0,0,0,0,0,0,0,6,0,0,299,0,29,2,0,0,2,46,4,2,5
751,Macarena-Hospital,Sevilla,2012-05-07,0,0,0,0,0,0,0,0,41,0,1,285,0,14,6,0,0,7,39,2,4,7
752,Macarena-Hospital,Sevilla,2012-05-08,0,0,0,0,0,0,1,0,22,0,0,765,0,2,2,2,0,10,144,2,3,13
753,Macarena-Hospital,Sevilla,2012-05-09,0,0,0,0,0,0,0,0,30,0,0,1722,0,15,3,7,0,36,526,4,2,10
754,Macarena-Hospital,Sevilla,2012-05-10,0,0,0,0,1,0,0,0,18,0,0,2291,0,8,3,1,0,10,89,2,1,5
755,Macarena-Hospital,Sevilla,2012-05-11,0,0,5,0,3,2,0,0,74,0,0,3461,0,18,9,2,0,27,297,5,2,11
756,Macarena-Hospital,Sevilla,2012-05-12,0,0,7,2,0,0,0,0,129,0,0,2735,0,44,5,3,0,42,212,7,0,5
757,Macarena-Hospital,Sevilla,2012-05-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,Macarena-Hospital,Sevilla,2012-05-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759,Macarena-Hospital,Sevilla,2012-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
760,Macarena-Hospital,Sevilla,2012-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761,Macarena-Hospital,Sevilla,2012-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
762,Macarena-Hospital,Sevilla,2012-05-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,Macarena-Hospital,Sevilla,2012-05-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764,Macarena-Hospital,Sevilla,2012-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
765,Macarena-Hospital,Sevilla,2012-05-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
766,Macarena-Hospital,Sevilla,2012-05-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
767,Macarena-Hospital,Sevilla,2012-05-23,0,0,0,0,2,2,0,0,177,0,0,114,0,4,16,3,0,1,154,9,2,4
768,Macarena-Hospital,Sevilla,2012-05-24,0,0,0,0,0,0,0,0,12,0,0,145,0,0,1,0,0,0,41,0,0,4
769,Macarena-Hospital,Sevilla,2012-05-25,0,0,0,5,0,0,0,0,53,0,0,313,0,6,8,0,0,3,95,2,2,3
770,Macarena-Hospital,Sevilla,2012-05-26,0,0,0,0,1,0,0,0,128,0,0,129,0,5,10,0,0,3,271,4,9,3
771,Macarena-Hospital,Sevilla,2012-05-27,0,0,0,0,2,1,0,0,234,0,0,148,0,3,10,0,0,0,266,9,0,4
772,Macarena-Hospital,Sevilla,2012-05-28,0,0,0,0,0,1,0,0,44,0,0,51,0,2,2,0,0,0,63,4,1,6
773,Macarena-Hospital,Sevilla,2012-05-29,0,0,0,0,1,0,0,0,129,0,0,76,0,2,9,0,0,2,157,4,0,3
774,Macarena-Hospital,Sevilla,2012-05-30,0,0,0,2,2,0,1,0,141,0,0,287,0,0,14,0,0,3,231,3,0,0
775,Macarena-Hospital,Sevilla,2012-05-31,0,0,0,0,0,3,0,0,26,0,0,433,0,5,3,0,0,8,157,3,0,9
776,Macarena-Hospital,Sevilla,2012-06-01,0,0,0,0,2,1,0,0,31,0,2,146,0,2,2,0,0,5,110,1,0,5
777,Macarena-Hospital,Sevilla,2012-06-02,0,0,0,2,0,1,0,0,18,0,0,37,0,0,3,0,0,2,36,0,0,0
778,Macarena-Hospital,Sevilla,2012-06-03,0,0,0,0,0,0,0,0,15,0,0,19,0,1,4,0,0,2,49,0,0,1
779,Macarena-Hospital,Sevilla,2012-06-04,0,0,2,0,2,0,0,0,67,0,0,65,0,2,7,0,0,3,127,2,0,5
780,Macarena-Hospital,Sevilla,2012-06-05,0,0,2,0,1,0,0,0,38,0,0,46,0,1,4,0,0,3,106,2,0,1
781,Macarena-Hospital,Sevilla,2012-06-06,0,0,0,0,1,0,0,0,19,0,0,20,0,0,1,0,0,1,16,0,0,0
782,Macarena-Hospital,Sevilla,2012-06-07,0,0,0,0,1,1,0,0,36,0,0,37,0,2,0,0,0,3,52,2,0,0
783,Macarena-Hospital,Sevilla,2012-06-08,0,0,0,0,0,2,0,0,20,0,0,18,0,-1,2,0,0,0,55,0,0,2
784,Macarena-Hospital,Sevilla,2012-06-09,0,0,0,0,0,0,0,0,8,0,0,12,0,0,0,0,0,0,25,0,0,0
785,Macarena-Hospital,Sevilla,2012-06-10,0,0,0,0,1,1,0,0,21,0,0,19,0,2,0,0,0,1,42,0,0,2
786,Macarena-Hospital,Sevilla,2012-06-11,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,8,0,0,0
787,Macarena-Hospital,Sevilla,2012-06-12,0,0,0,0,1,0,0,0,15,0,0,32,0,3,1,0,0,0,64,0,0,2
788,Macarena-Hospital,Sevilla,2012-06-13,0,0,0,0,1,0,0,0,10,0,0,26,0,1,1,0,0,0,44,0,0,2
789,Macarena-Hospital,Sevilla,2012-06-14,0,0,0,2,2,1,0,0,10,0,0,15,0,2,0,0,0,0,11,0,0,0
790,Macarena-Hospital,Sevilla,2012-06-15,0,0,0,1,1,1,0,0,10,0,0,8,0,0,1,0,0,1,17,0,0,1
791,Macarena-Hospital,Sevilla,2012-06-16,0,0,0,1,3,0,0,0,8,0,0,7,0,1,2,0,0,3,20,0,0,0
792,Macarena-Hospital,Sevilla,2012-06-17,0,0,0,0,2,1,1,0,12,0,0,16,0,2,2,0,0,2,27,0,0,0
793,Macarena-Hospital,Sevilla,2012-06-18,0,0,0,0,3,0,0,0,7,0,0,12,0,0,0,0,0,2,22,0,0,0
794,Macarena-Hospital,Sevilla,2012-06-19,0,0,0,0,2,0,0,0,3,0,0,7,0,0,0,0,0,2,17,0,0,3
795,Macarena-Hospital,Sevilla,2012-06-20,0,0,0,0,0,1,0,0,5,0,0,11,0,1,0,3,0,2,2,0,0,0
796,Macarena-Hospital,Sevilla,2012-06-21,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,2,2,0,0,0
797,Macarena-Hospital,Sevilla,2012-06-22,0,0,0,0,0,1,0,0,8,0,0,12,0,1,2,0,0,5,8,0,0,0
798,Macarena-Hospital,Sevilla,2012-06-23,0,0,0,5,1,2,0,0,5,0,0,10,0,0,1,0,0,4,19,0,0,0
799,Macarena-Hospital,Sevilla,2012-06-24,0,0,0,7,1,1,0,0,4,0,0,7,0,0,2,0,0,4,9,0,0,0
800,Macarena-Hospital,Sevilla,2012-06-25,0,0,0,1,1,0,0,0,0,0,0,7,0,1,0,0,0,0,5,0,0,0
801,Macarena-Hospital,Sevilla,2012-06-26,0,0,0,0,0,1,0,0,3,0,0,15,0,0,2,0,0,3,7,0,0,0
802,Macarena-Hospital,Sevilla,2012-06-27,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,1,2,0,0,0
803,Macarena-Hospital,Sevilla,2012-06-28,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,7,0,0,0
804,Macarena-Hospital,Sevilla,2012-06-29,0,0,0,0,2,2,0,0,6,0,0,7,0,1,0,0,0,2,14,0,0,0
805,Macarena-Hospital,Sevilla,2012-06-30,0,0,0,0,0,2,0,0,6,0,0,4,0,2,0,2,0,1,24,0,0,0
806,Macarena-Hospital,Sevilla,2012-07-01,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,2,10,0,0,0
807,Macarena-Hospital,Sevilla,2012-07-02,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,3,3,0,0,1
808,Macarena-Hospital,Sevilla,2012-07-03,0,0,0,0,0,0,0,0,3,0,0,2,0,1,0,0,0,0,2,0,0,0
809,Macarena-Hospital,Sevilla,2012-07-04,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,3,0,0,0
810,Macarena-Hospital,Sevilla,2012-07-05,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
811,Macarena-Hospital,Sevilla,2012-07-06,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,5,0,0,0
812,Macarena-Hospital,Sevilla,2012-07-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,3,0,0,0
813,Macarena-Hospital,Sevilla,2012-07-08,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0
814,Macarena-Hospital,Sevilla,2012-07-09,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
815,Macarena-Hospital,Sevilla,2012-07-10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0
816,Macarena-Hospital,Sevilla,2012-07-11,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
817,Macarena-Hospital,Sevilla,2012-07-12,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,3,0,0,0
818,Macarena-Hospital,Sevilla,2012-07-13,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,6,0,0,0
819,Macarena-Hospital,Sevilla,2012-07-14,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,5,0,0,0
820,Macarena-Hospital,Sevilla,2012-07-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
821,Macarena-Hospital,Sevilla,2012-07-16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0
822,Macarena-Hospital,Sevilla,2012-07-17,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0
823,Macarena-Hospital,Sevilla,2012-07-18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
824,Macarena-Hospital,Sevilla,2012-07-19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
825,Macarena-Hospital,Sevilla,2012-07-20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
826,Macarena-Hospital,Sevilla,2012-07-21,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0
827,Macarena-Hospital,Sevilla,2012-07-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
828,Macarena-Hospital,Sevilla,2012-07-23,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
829,Macarena-Hospital,Sevilla,2012-07-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830,Macarena-Hospital,Sevilla,2012-07-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
831,Macarena-Hospital,Sevilla,2012-07-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
832,Macarena-Hospital,Sevilla,2012-07-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
833,Macarena-Hospital,Sevilla,2012-07-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
834,Macarena-Hospital,Sevilla,2012-07-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
835,Macarena-Hospital,Sevilla,2012-07-30,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
836,Macarena-Hospital,Sevilla,2012-07-31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
837,Macarena-Hospital,Sevilla,2012-08-01,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,3,0,0,0
838,Macarena-Hospital,Sevilla,2012-08-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,Macarena-Hospital,Sevilla,2012-08-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,Macarena-Hospital,Sevilla,2012-08-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,Macarena-Hospital,Sevilla,2012-08-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,Macarena-Hospital,Sevilla,2012-08-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,Macarena-Hospital,Sevilla,2012-08-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,Macarena-Hospital,Sevilla,2012-08-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,Macarena-Hospital,Sevilla,2012-08-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,Macarena-Hospital,Sevilla,2012-08-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,Macarena-Hospital,Sevilla,2012-08-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,Macarena-Hospital,Sevilla,2012-08-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,Macarena-Hospital,Sevilla,2012-08-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,Macarena-Hospital,Sevilla,2012-08-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,Macarena-Hospital,Sevilla,2012-08-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,Macarena-Hospital,Sevilla,2012-08-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,Macarena-Hospital,Sevilla,2012-08-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,Macarena-Hospital,Sevilla,2012-08-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,Macarena-Hospital,Sevilla,2012-08-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,Macarena-Hospital,Sevilla,2012-08-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,Macarena-Hospital,Sevilla,2012-08-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,Macarena-Hospital,Sevilla,2012-08-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,Macarena-Hospital,Sevilla,2012-08-23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
860,Macarena-Hospital,Sevilla,2012-08-24,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
861,Macarena-Hospital,Sevilla,2012-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,Macarena-Hospital,Sevilla,2012-08-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0
863,Macarena-Hospital,Sevilla,2012-08-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,Macarena-Hospital,Sevilla,2012-08-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,Macarena-Hospital,Sevilla,2012-08-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,Macarena-Hospital,Sevilla,2012-08-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,Macarena-Hospital,Sevilla,2012-08-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
868,Macarena-Hospital,Sevilla,2012-09-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,Macarena-Hospital,Sevilla,2012-09-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,Macarena-Hospital,Sevilla,2012-09-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,Macarena-Hospital,Sevilla,2012-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
872,Macarena-Hospital,Sevilla,2012-09-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
873,Macarena-Hospital,Sevilla,2012-09-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
874,Macarena-Hospital,Sevilla,2012-09-07,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
875,Macarena-Hospital,Sevilla,2012-09-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,Macarena-Hospital,Sevilla,2012-09-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
877,Macarena-Hospital,Sevilla,2012-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,Macarena-Hospital,Sevilla,2012-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,Macarena-Hospital,Sevilla,2012-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
880,Macarena-Hospital,Sevilla,2012-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,Macarena-Hospital,Sevilla,2012-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,Macarena-Hospital,Sevilla,2012-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,Macarena-Hospital,Sevilla,2012-09-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,Macarena-Hospital,Sevilla,2012-09-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,Macarena-Hospital,Sevilla,2012-09-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,Macarena-Hospital,Sevilla,2012-09-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,Macarena-Hospital,Sevilla,2012-09-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,Macarena-Hospital,Sevilla,2012-09-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,Macarena-Hospital,Sevilla,2012-09-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,Macarena-Hospital,Sevilla,2012-09-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,Macarena-Hospital,Sevilla,2012-09-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,Macarena-Hospital,Sevilla,2012-09-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,Macarena-Hospital,Sevilla,2012-09-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,Macarena-Hospital,Sevilla,2012-09-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,Macarena-Hospital,Sevilla,2012-09-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896,Macarena-Hospital,Sevilla,2012-09-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,Macarena-Hospital,Sevilla,2012-09-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,Macarena-Hospital,Sevilla,2012-10-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,Macarena-Hospital,Sevilla,2012-10-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
900,Macarena-Hospital,Sevilla,2012-10-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,Macarena-Hospital,Sevilla,2012-10-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,Macarena-Hospital,Sevilla,2012-10-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,Macarena-Hospital,Sevilla,2012-10-06,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
904,Macarena-Hospital,Sevilla,2012-10-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
905,Macarena-Hospital,Sevilla,2012-10-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906,Macarena-Hospital,Sevilla,2012-10-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,Macarena-Hospital,Sevilla,2012-10-10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,Macarena-Hospital,Sevilla,2012-10-11,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
909,Macarena-Hospital,Sevilla,2012-10-12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,Macarena-Hospital,Sevilla,2012-10-13,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,Macarena-Hospital,Sevilla,2012-10-14,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2
912,Macarena-Hospital,Sevilla,2012-10-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,Macarena-Hospital,Sevilla,2012-10-16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
914,Macarena-Hospital,Sevilla,2012-10-17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
915,Macarena-Hospital,Sevilla,2012-10-18,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,Macarena-Hospital,Sevilla,2012-10-19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,Macarena-Hospital,Sevilla,2012-10-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,Macarena-Hospital,Sevilla,2012-10-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
919,Macarena-Hospital,Sevilla,2012-10-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,Macarena-Hospital,Sevilla,2012-10-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,Macarena-Hospital,Sevilla,2012-10-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
922,Macarena-Hospital,Sevilla,2012-10-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,Macarena-Hospital,Sevilla,2012-10-26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,Macarena-Hospital,Sevilla,2012-10-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,Macarena-Hospital,Sevilla,2012-10-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,Macarena-Hospital,Sevilla,2012-10-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,Macarena-Hospital,Sevilla,2012-10-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,Macarena-Hospital,Sevilla,2012-10-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,Macarena-Hospital,Sevilla,2012-11-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,Macarena-Hospital,Sevilla,2012-11-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,Macarena-Hospital,Sevilla,2012-11-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,Macarena-Hospital,Sevilla,2012-11-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,Macarena-Hospital,Sevilla,2012-11-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
934,Macarena-Hospital,Sevilla,2012-11-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
935,Macarena-Hospital,Sevilla,2012-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,Macarena-Hospital,Sevilla,2012-11-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
937,Macarena-Hospital,Sevilla,2012-11-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,Macarena-Hospital,Sevilla,2012-11-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
